DateKey,FullDateAlternateKey
20090702,2009-07-02 00:00:00
20090703,2009-07-03 00:00:00
20090704,2009-07-04 00:00:00
20090705,2009-07-05 00:00:00
20090706,2009-07-06 00:00:00
20090707,2009-07-07 00:00:00
20090708,2009-07-08 00:00:00
20090709,2009-07-09 00:00:00
20090710,2009-07-10 00:00:00
20090711,2009-07-11 00:00:00
20090712,2009-07-12 00:00:00
20090713,2009-07-13 00:00:00
20090714,2009-07-14 00:00:00
20090715,2009-07-15 00:00:00
20090716,2009-07-16 00:00:00
20090717,2009-07-17 00:00:00
20090718,2009-07-18 00:00:00
20090719,2009-07-19 00:00:00
20090720,2009-07-20 00:00:00
20090721,2009-07-21 00:00:00
20090722,2009-07-22 00:00:00
20090723,2009-07-23 00:00:00
20090724,2009-07-24 00:00:00
20090725,2009-07-25 00:00:00
20090726,2009-07-26 00:00:00
20090727,2009-07-27 00:00:00
20090728,2009-07-28 00:00:00
20090729,2009-07-29 00:00:00
20090730,2009-07-30 00:00:00
20090731,2009-07-31 00:00:00
20090801,2009-08-01 00:00:00
20090802,2009-08-02 00:00:00
20090803,2009-08-03 00:00:00
20090804,2009-08-04 00:00:00
20090805,2009-08-05 00:00:00
20090806,2009-08-06 00:00:00
20090807,2009-08-07 00:00:00
20090808,2009-08-08 00:00:00
20090809,2009-08-09 00:00:00
20090810,2009-08-10 00:00:00
20090811,2009-08-11 00:00:00
20090812,2009-08-12 00:00:00
20090813,2009-08-13 00:00:00
20090814,2009-08-14 00:00:00
20090815,2009-08-15 00:00:00
20090816,2009-08-16 00:00:00
20090817,2009-08-17 00:00:00
20090818,2009-08-18 00:00:00
20090819,2009-08-19 00:00:00
20090820,2009-08-20 00:00:00
20090821,2009-08-21 00:00:00
20090822,2009-08-22 00:00:00
20090823,2009-08-23 00:00:00
20090824,2009-08-24 00:00:00
20090825,2009-08-25 00:00:00
20090826,2009-08-26 00:00:00
20090827,2009-08-27 00:00:00
20090828,2009-08-28 00:00:00
20090829,2009-08-29 00:00:00
20090830,2009-08-30 00:00:00
20090831,2009-08-31 00:00:00
20090901,2009-09-01 00:00:00
20090902,2009-09-02 00:00:00
20090903,2009-09-03 00:00:00
20090904,2009-09-04 00:00:00
20090905,2009-09-05 00:00:00
20090906,2009-09-06 00:00:00
20090907,2009-09-07 00:00:00
20090908,2009-09-08 00:00:00
20090909,2009-09-09 00:00:00
20090910,2009-09-10 00:00:00
20090911,2009-09-11 00:00:00
20090912,2009-09-12 00:00:00
20090913,2009-09-13 00:00:00
20090914,2009-09-14 00:00:00
20090915,2009-09-15 00:00:00
20090916,2009-09-16 00:00:00
20090917,2009-09-17 00:00:00
20090918,2009-09-18 00:00:00
20090919,2009-09-19 00:00:00
20090920,2009-09-20 00:00:00
20090921,2009-09-21 00:00:00
20090922,2009-09-22 00:00:00
20090923,2009-09-23 00:00:00
20090924,2009-09-24 00:00:00
20090925,2009-09-25 00:00:00
20090926,2009-09-26 00:00:00
20090927,2009-09-27 00:00:00
20090928,2009-09-28 00:00:00
20090929,2009-09-29 00:00:00
20090930,2009-09-30 00:00:00
20091001,2009-10-01 00:00:00
20091002,2009-10-02 00:00:00
20091003,2009-10-03 00:00:00
20091004,2009-10-04 00:00:00
20091005,2009-10-05 00:00:00
20091006,2009-10-06 00:00:00
20091007,2009-10-07 00:00:00
20091008,2009-10-08 00:00:00
20091009,2009-10-09 00:00:00
20091010,2009-10-10 00:00:00
20091011,2009-10-11 00:00:00
20091012,2009-10-12 00:00:00
20091013,2009-10-13 00:00:00
20091014,2009-10-14 00:00:00
20091015,2009-10-15 00:00:00
20091016,2009-10-16 00:00:00
20091017,2009-10-17 00:00:00
20091018,2009-10-18 00:00:00
20091019,2009-10-19 00:00:00
20091020,2009-10-20 00:00:00
20091021,2009-10-21 00:00:00
20091022,2009-10-22 00:00:00
20091023,2009-10-23 00:00:00
20091024,2009-10-24 00:00:00
20091025,2009-10-25 00:00:00
20091026,2009-10-26 00:00:00
20091027,2009-10-27 00:00:00
20091028,2009-10-28 00:00:00
20091029,2009-10-29 00:00:00
20091030,2009-10-30 00:00:00
20091031,2009-10-31 00:00:00
20091101,2009-11-01 00:00:00
20091102,2009-11-02 00:00:00
20091103,2009-11-03 00:00:00
20091104,2009-11-04 00:00:00
20091105,2009-11-05 00:00:00
20091106,2009-11-06 00:00:00
20091107,2009-11-07 00:00:00
20091108,2009-11-08 00:00:00
20091109,2009-11-09 00:00:00
20091110,2009-11-10 00:00:00
20091111,2009-11-11 00:00:00
20091112,2009-11-12 00:00:00
20091113,2009-11-13 00:00:00
20091114,2009-11-14 00:00:00
20091115,2009-11-15 00:00:00
20091116,2009-11-16 00:00:00
20091117,2009-11-17 00:00:00
20091118,2009-11-18 00:00:00
20091119,2009-11-19 00:00:00
20091120,2009-11-20 00:00:00
20091121,2009-11-21 00:00:00
20091122,2009-11-22 00:00:00
20091123,2009-11-23 00:00:00
20091124,2009-11-24 00:00:00
20091125,2009-11-25 00:00:00
20091126,2009-11-26 00:00:00
20091127,2009-11-27 00:00:00
20091128,2009-11-28 00:00:00
20091129,2009-11-29 00:00:00
20091130,2009-11-30 00:00:00
20091201,2009-12-01 00:00:00
20091202,2009-12-02 00:00:00
20091203,2009-12-03 00:00:00
20091204,2009-12-04 00:00:00
20091205,2009-12-05 00:00:00
20091206,2009-12-06 00:00:00
20091207,2009-12-07 00:00:00
20091208,2009-12-08 00:00:00
20091209,2009-12-09 00:00:00
20091210,2009-12-10 00:00:00
20091211,2009-12-11 00:00:00
20091212,2009-12-12 00:00:00
20091213,2009-12-13 00:00:00
20091214,2009-12-14 00:00:00
20091215,2009-12-15 00:00:00
20091216,2009-12-16 00:00:00
20091217,2009-12-17 00:00:00
20091218,2009-12-18 00:00:00
20091219,2009-12-19 00:00:00
20091220,2009-12-20 00:00:00
20091221,2009-12-21 00:00:00
20091222,2009-12-22 00:00:00
20091223,2009-12-23 00:00:00
20091224,2009-12-24 00:00:00
20091225,2009-12-25 00:00:00
20091226,2009-12-26 00:00:00
20091227,2009-12-27 00:00:00
20091228,2009-12-28 00:00:00
20091229,2009-12-29 00:00:00
20091230,2009-12-30 00:00:00
20091231,2009-12-31 00:00:00
20100101,2010-01-01 00:00:00
20100102,2010-01-02 00:00:00
20100103,2010-01-03 00:00:00
20100104,2010-01-04 00:00:00
20100105,2010-01-05 00:00:00
20100106,2010-01-06 00:00:00
20100107,2010-01-07 00:00:00
20100108,2010-01-08 00:00:00
20100109,2010-01-09 00:00:00
20100110,2010-01-10 00:00:00
20100111,2010-01-11 00:00:00
20100112,2010-01-12 00:00:00
20100113,2010-01-13 00:00:00
20100114,2010-01-14 00:00:00
20100115,2010-01-15 00:00:00
20100116,2010-01-16 00:00:00
20100117,2010-01-17 00:00:00
20100118,2010-01-18 00:00:00
20100119,2010-01-19 00:00:00
20100120,2010-01-20 00:00:00
20100121,2010-01-21 00:00:00
20100122,2010-01-22 00:00:00
20100123,2010-01-23 00:00:00
20100124,2010-01-24 00:00:00
20100125,2010-01-25 00:00:00
20100126,2010-01-26 00:00:00
20100127,2010-01-27 00:00:00
20100128,2010-01-28 00:00:00
20100129,2010-01-29 00:00:00
20100130,2010-01-30 00:00:00
20100131,2010-01-31 00:00:00
20100201,2010-02-01 00:00:00
20100202,2010-02-02 00:00:00
20100203,2010-02-03 00:00:00
20100204,2010-02-04 00:00:00
20100205,2010-02-05 00:00:00
20100206,2010-02-06 00:00:00
20100207,2010-02-07 00:00:00
20100208,2010-02-08 00:00:00
20100209,2010-02-09 00:00:00
20100210,2010-02-10 00:00:00
20100211,2010-02-11 00:00:00
20100212,2010-02-12 00:00:00
20100213,2010-02-13 00:00:00
20100214,2010-02-14 00:00:00
20100215,2010-02-15 00:00:00
20100216,2010-02-16 00:00:00
20100217,2010-02-17 00:00:00
20100218,2010-02-18 00:00:00
20100219,2010-02-19 00:00:00
20100220,2010-02-20 00:00:00
20100221,2010-02-21 00:00:00
20100222,2010-02-22 00:00:00
20100223,2010-02-23 00:00:00
20100224,2010-02-24 00:00:00
20100225,2010-02-25 00:00:00
20100226,2010-02-26 00:00:00
20100227,2010-02-27 00:00:00
20100228,2010-02-28 00:00:00
20100301,2010-03-01 00:00:00
20100302,2010-03-02 00:00:00
20100303,2010-03-03 00:00:00
20100304,2010-03-04 00:00:00
20100305,2010-03-05 00:00:00
20100306,2010-03-06 00:00:00
20100307,2010-03-07 00:00:00
20100308,2010-03-08 00:00:00
20100309,2010-03-09 00:00:00
20100310,2010-03-10 00:00:00
20100311,2010-03-11 00:00:00
20100312,2010-03-12 00:00:00
20100313,2010-03-13 00:00:00
20100314,2010-03-14 00:00:00
20100315,2010-03-15 00:00:00
20100316,2010-03-16 00:00:00
20100317,2010-03-17 00:00:00
20100318,2010-03-18 00:00:00
20100319,2010-03-19 00:00:00
20100320,2010-03-20 00:00:00
20100321,2010-03-21 00:00:00
20100322,2010-03-22 00:00:00
20100323,2010-03-23 00:00:00
20100324,2010-03-24 00:00:00
20100325,2010-03-25 00:00:00
20100326,2010-03-26 00:00:00
20100327,2010-03-27 00:00:00
20100328,2010-03-28 00:00:00
20100329,2010-03-29 00:00:00
20100330,2010-03-30 00:00:00
20100331,2010-03-31 00:00:00
20100401,2010-04-01 00:00:00
20100402,2010-04-02 00:00:00
20100403,2010-04-03 00:00:00
20100404,2010-04-04 00:00:00
20100405,2010-04-05 00:00:00
20100406,2010-04-06 00:00:00
20100407,2010-04-07 00:00:00
20100408,2010-04-08 00:00:00
20100409,2010-04-09 00:00:00
20100410,2010-04-10 00:00:00
20100411,2010-04-11 00:00:00
20100412,2010-04-12 00:00:00
20100413,2010-04-13 00:00:00
20100414,2010-04-14 00:00:00
20100415,2010-04-15 00:00:00
20100416,2010-04-16 00:00:00
20100417,2010-04-17 00:00:00
20100418,2010-04-18 00:00:00
20100419,2010-04-19 00:00:00
20100420,2010-04-20 00:00:00
20100421,2010-04-21 00:00:00
20100422,2010-04-22 00:00:00
20100423,2010-04-23 00:00:00
20100424,2010-04-24 00:00:00
20100425,2010-04-25 00:00:00
20100426,2010-04-26 00:00:00
20100427,2010-04-27 00:00:00
20100428,2010-04-28 00:00:00
20100429,2010-04-29 00:00:00
20100430,2010-04-30 00:00:00
20100501,2010-05-01 00:00:00
20100502,2010-05-02 00:00:00
20100503,2010-05-03 00:00:00
20100504,2010-05-04 00:00:00
20100505,2010-05-05 00:00:00
20100506,2010-05-06 00:00:00
20100507,2010-05-07 00:00:00
20100508,2010-05-08 00:00:00
20100509,2010-05-09 00:00:00
20100510,2010-05-10 00:00:00
20100511,2010-05-11 00:00:00
20100512,2010-05-12 00:00:00
20100513,2010-05-13 00:00:00
20100514,2010-05-14 00:00:00
20100515,2010-05-15 00:00:00
20100516,2010-05-16 00:00:00
20100517,2010-05-17 00:00:00
20100518,2010-05-18 00:00:00
20100519,2010-05-19 00:00:00
20100520,2010-05-20 00:00:00
20100521,2010-05-21 00:00:00
20100522,2010-05-22 00:00:00
20100523,2010-05-23 00:00:00
20100524,2010-05-24 00:00:00
20100525,2010-05-25 00:00:00
20100526,2010-05-26 00:00:00
20100527,2010-05-27 00:00:00
20100528,2010-05-28 00:00:00
20100529,2010-05-29 00:00:00
20100530,2010-05-30 00:00:00
20100531,2010-05-31 00:00:00
20100601,2010-06-01 00:00:00
20100602,2010-06-02 00:00:00
20100603,2010-06-03 00:00:00
20100604,2010-06-04 00:00:00
20100605,2010-06-05 00:00:00
20100606,2010-06-06 00:00:00
20100607,2010-06-07 00:00:00
20100608,2010-06-08 00:00:00
20100609,2010-06-09 00:00:00
20100610,2010-06-10 00:00:00
20100611,2010-06-11 00:00:00
20100612,2010-06-12 00:00:00
20100613,2010-06-13 00:00:00
20100614,2010-06-14 00:00:00
20100615,2010-06-15 00:00:00
20100616,2010-06-16 00:00:00
20100617,2010-06-17 00:00:00
20100618,2010-06-18 00:00:00
20100619,2010-06-19 00:00:00
20100620,2010-06-20 00:00:00
20100621,2010-06-21 00:00:00
20100622,2010-06-22 00:00:00
20100623,2010-06-23 00:00:00
20100624,2010-06-24 00:00:00
20100625,2010-06-25 00:00:00
20100626,2010-06-26 00:00:00
20100627,2010-06-27 00:00:00
20100628,2010-06-28 00:00:00
20100629,2010-06-29 00:00:00
20100630,2010-06-30 00:00:00
20100701,2010-07-01 00:00:00
20100702,2010-07-02 00:00:00
20100703,2010-07-03 00:00:00
20100704,2010-07-04 00:00:00
20100705,2010-07-05 00:00:00
20100706,2010-07-06 00:00:00
20100707,2010-07-07 00:00:00
20100708,2010-07-08 00:00:00
20100709,2010-07-09 00:00:00
20100710,2010-07-10 00:00:00
20100711,2010-07-11 00:00:00
20100712,2010-07-12 00:00:00
20100713,2010-07-13 00:00:00
20100714,2010-07-14 00:00:00
20100715,2010-07-15 00:00:00
20100716,2010-07-16 00:00:00
20100717,2010-07-17 00:00:00
20100718,2010-07-18 00:00:00
20100719,2010-07-19 00:00:00
20100720,2010-07-20 00:00:00
20100721,2010-07-21 00:00:00
20100722,2010-07-22 00:00:00
20100723,2010-07-23 00:00:00
20100724,2010-07-24 00:00:00
20100725,2010-07-25 00:00:00
20100726,2010-07-26 00:00:00
20100727,2010-07-27 00:00:00
20100728,2010-07-28 00:00:00
20100729,2010-07-29 00:00:00
20100730,2010-07-30 00:00:00
20100731,2010-07-31 00:00:00
20100801,2010-08-01 00:00:00
20100802,2010-08-02 00:00:00
20100803,2010-08-03 00:00:00
20100804,2010-08-04 00:00:00
20100805,2010-08-05 00:00:00
20100806,2010-08-06 00:00:00
20100807,2010-08-07 00:00:00
20100808,2010-08-08 00:00:00
20100809,2010-08-09 00:00:00
20100810,2010-08-10 00:00:00
20100811,2010-08-11 00:00:00
20100812,2010-08-12 00:00:00
20100813,2010-08-13 00:00:00
20100814,2010-08-14 00:00:00
20100815,2010-08-15 00:00:00
20100816,2010-08-16 00:00:00
20100817,2010-08-17 00:00:00
20100818,2010-08-18 00:00:00
20100819,2010-08-19 00:00:00
20100820,2010-08-20 00:00:00
20100821,2010-08-21 00:00:00
20100822,2010-08-22 00:00:00
20100823,2010-08-23 00:00:00
20100824,2010-08-24 00:00:00
20100825,2010-08-25 00:00:00
20100826,2010-08-26 00:00:00
20100827,2010-08-27 00:00:00
20100828,2010-08-28 00:00:00
20100829,2010-08-29 00:00:00
20100830,2010-08-30 00:00:00
20100831,2010-08-31 00:00:00
20100901,2010-09-01 00:00:00
20100902,2010-09-02 00:00:00
20100903,2010-09-03 00:00:00
20100904,2010-09-04 00:00:00
20100905,2010-09-05 00:00:00
20100906,2010-09-06 00:00:00
20100907,2010-09-07 00:00:00
20100908,2010-09-08 00:00:00
20100909,2010-09-09 00:00:00
20100910,2010-09-10 00:00:00
20100911,2010-09-11 00:00:00
20100912,2010-09-12 00:00:00
20100913,2010-09-13 00:00:00
20100914,2010-09-14 00:00:00
20100915,2010-09-15 00:00:00
20100916,2010-09-16 00:00:00
20100917,2010-09-17 00:00:00
20100918,2010-09-18 00:00:00
20100919,2010-09-19 00:00:00
20100920,2010-09-20 00:00:00
20100921,2010-09-21 00:00:00
20100922,2010-09-22 00:00:00
20100923,2010-09-23 00:00:00
20100924,2010-09-24 00:00:00
20100925,2010-09-25 00:00:00
20100926,2010-09-26 00:00:00
20100927,2010-09-27 00:00:00
20100928,2010-09-28 00:00:00
20100929,2010-09-29 00:00:00
20100930,2010-09-30 00:00:00
20101001,2010-10-01 00:00:00
20101002,2010-10-02 00:00:00
20101003,2010-10-03 00:00:00
20101004,2010-10-04 00:00:00
20101005,2010-10-05 00:00:00
20101006,2010-10-06 00:00:00
20101007,2010-10-07 00:00:00
20101008,2010-10-08 00:00:00
20101009,2010-10-09 00:00:00
20101010,2010-10-10 00:00:00
20101011,2010-10-11 00:00:00
20101012,2010-10-12 00:00:00
20101013,2010-10-13 00:00:00
20101014,2010-10-14 00:00:00
20101015,2010-10-15 00:00:00
20101016,2010-10-16 00:00:00
20101017,2010-10-17 00:00:00
20101018,2010-10-18 00:00:00
20101019,2010-10-19 00:00:00
20101020,2010-10-20 00:00:00
20101021,2010-10-21 00:00:00
20101022,2010-10-22 00:00:00
20101023,2010-10-23 00:00:00
20101024,2010-10-24 00:00:00
20101025,2010-10-25 00:00:00
20101026,2010-10-26 00:00:00
20101027,2010-10-27 00:00:00
20101028,2010-10-28 00:00:00
20101029,2010-10-29 00:00:00
20101030,2010-10-30 00:00:00
20101031,2010-10-31 00:00:00
20101101,2010-11-01 00:00:00
20101102,2010-11-02 00:00:00
20101103,2010-11-03 00:00:00
20101104,2010-11-04 00:00:00
20101105,2010-11-05 00:00:00
20101106,2010-11-06 00:00:00
20101107,2010-11-07 00:00:00
20101108,2010-11-08 00:00:00
20101109,2010-11-09 00:00:00
20101110,2010-11-10 00:00:00
20101111,2010-11-11 00:00:00
20101112,2010-11-12 00:00:00
20101113,2010-11-13 00:00:00
20101114,2010-11-14 00:00:00
20101115,2010-11-15 00:00:00
20101116,2010-11-16 00:00:00
20101117,2010-11-17 00:00:00
20101118,2010-11-18 00:00:00
20101119,2010-11-19 00:00:00
20101120,2010-11-20 00:00:00
20101121,2010-11-21 00:00:00
20101122,2010-11-22 00:00:00
20101123,2010-11-23 00:00:00
20101124,2010-11-24 00:00:00
20101125,2010-11-25 00:00:00
20101126,2010-11-26 00:00:00
20101127,2010-11-27 00:00:00
20101128,2010-11-28 00:00:00
20101129,2010-11-29 00:00:00
20101130,2010-11-30 00:00:00
20101201,2010-12-01 00:00:00
20101202,2010-12-02 00:00:00
20101203,2010-12-03 00:00:00
20101204,2010-12-04 00:00:00
20101205,2010-12-05 00:00:00
20101206,2010-12-06 00:00:00
20101207,2010-12-07 00:00:00
20101208,2010-12-08 00:00:00
20101209,2010-12-09 00:00:00
20101210,2010-12-10 00:00:00
20101211,2010-12-11 00:00:00
20101212,2010-12-12 00:00:00
20101213,2010-12-13 00:00:00
20101214,2010-12-14 00:00:00
20101215,2010-12-15 00:00:00
20101216,2010-12-16 00:00:00
20101217,2010-12-17 00:00:00
20101218,2010-12-18 00:00:00
20101219,2010-12-19 00:00:00
20101220,2010-12-20 00:00:00
20101221,2010-12-21 00:00:00
20101222,2010-12-22 00:00:00
20101223,2010-12-23 00:00:00
20101224,2010-12-24 00:00:00
20101225,2010-12-25 00:00:00
20101226,2010-12-26 00:00:00
20101227,2010-12-27 00:00:00
20101228,2010-12-28 00:00:00
20101229,2010-12-29 00:00:00
20101230,2010-12-30 00:00:00
20101231,2010-12-31 00:00:00
20110101,2011-01-01 00:00:00
20110102,2011-01-02 00:00:00
20110103,2011-01-03 00:00:00
20110104,2011-01-04 00:00:00
20110105,2011-01-05 00:00:00
20110106,2011-01-06 00:00:00
20110107,2011-01-07 00:00:00
20110108,2011-01-08 00:00:00
20110109,2011-01-09 00:00:00
20110110,2011-01-10 00:00:00
20110111,2011-01-11 00:00:00
20110112,2011-01-12 00:00:00
20110113,2011-01-13 00:00:00
20110114,2011-01-14 00:00:00
20110115,2011-01-15 00:00:00
20110116,2011-01-16 00:00:00
20110117,2011-01-17 00:00:00
20110118,2011-01-18 00:00:00
20110119,2011-01-19 00:00:00
20110120,2011-01-20 00:00:00
20110121,2011-01-21 00:00:00
20110122,2011-01-22 00:00:00
20110123,2011-01-23 00:00:00
20110124,2011-01-24 00:00:00
20110125,2011-01-25 00:00:00
20110126,2011-01-26 00:00:00
20110127,2011-01-27 00:00:00
20110128,2011-01-28 00:00:00
20110129,2011-01-29 00:00:00
20110130,2011-01-30 00:00:00
20110131,2011-01-31 00:00:00
20110201,2011-02-01 00:00:00
20110202,2011-02-02 00:00:00
20110203,2011-02-03 00:00:00
20110204,2011-02-04 00:00:00
20110205,2011-02-05 00:00:00
20110206,2011-02-06 00:00:00
20110207,2011-02-07 00:00:00
20110208,2011-02-08 00:00:00
20110209,2011-02-09 00:00:00
20110210,2011-02-10 00:00:00
20110211,2011-02-11 00:00:00
20110212,2011-02-12 00:00:00
20110213,2011-02-13 00:00:00
20110214,2011-02-14 00:00:00
20110215,2011-02-15 00:00:00
20110216,2011-02-16 00:00:00
20110217,2011-02-17 00:00:00
20110218,2011-02-18 00:00:00
20110219,2011-02-19 00:00:00
20110220,2011-02-20 00:00:00
20110221,2011-02-21 00:00:00
20110222,2011-02-22 00:00:00
20110223,2011-02-23 00:00:00
20110224,2011-02-24 00:00:00
20110225,2011-02-25 00:00:00
20110226,2011-02-26 00:00:00
20110227,2011-02-27 00:00:00
20110228,2011-02-28 00:00:00
20110301,2011-03-01 00:00:00
20110302,2011-03-02 00:00:00
20110303,2011-03-03 00:00:00
20110304,2011-03-04 00:00:00
20110305,2011-03-05 00:00:00
20110306,2011-03-06 00:00:00
20110307,2011-03-07 00:00:00
20110308,2011-03-08 00:00:00
20110309,2011-03-09 00:00:00
20110310,2011-03-10 00:00:00
20110311,2011-03-11 00:00:00
20110312,2011-03-12 00:00:00
20110313,2011-03-13 00:00:00
20110314,2011-03-14 00:00:00
20110315,2011-03-15 00:00:00
20110316,2011-03-16 00:00:00
20110317,2011-03-17 00:00:00
20110318,2011-03-18 00:00:00
20110319,2011-03-19 00:00:00
20110320,2011-03-20 00:00:00
20110321,2011-03-21 00:00:00
20110322,2011-03-22 00:00:00
20110323,2011-03-23 00:00:00
20110324,2011-03-24 00:00:00
20110325,2011-03-25 00:00:00
20110326,2011-03-26 00:00:00
20110327,2011-03-27 00:00:00
20110328,2011-03-28 00:00:00
20110329,2011-03-29 00:00:00
20110330,2011-03-30 00:00:00
20110331,2011-03-31 00:00:00
20110401,2011-04-01 00:00:00
20110402,2011-04-02 00:00:00
20110403,2011-04-03 00:00:00
20110404,2011-04-04 00:00:00
20110405,2011-04-05 00:00:00
20110406,2011-04-06 00:00:00
20110407,2011-04-07 00:00:00
20110408,2011-04-08 00:00:00
20110409,2011-04-09 00:00:00
20110410,2011-04-10 00:00:00
20110411,2011-04-11 00:00:00
20110412,2011-04-12 00:00:00
20110413,2011-04-13 00:00:00
20110414,2011-04-14 00:00:00
20110415,2011-04-15 00:00:00
20110416,2011-04-16 00:00:00
20110417,2011-04-17 00:00:00
20110418,2011-04-18 00:00:00
20110419,2011-04-19 00:00:00
20110420,2011-04-20 00:00:00
20110421,2011-04-21 00:00:00
20110422,2011-04-22 00:00:00
20110423,2011-04-23 00:00:00
20110424,2011-04-24 00:00:00
20110425,2011-04-25 00:00:00
20110426,2011-04-26 00:00:00
20110427,2011-04-27 00:00:00
20110428,2011-04-28 00:00:00
20110429,2011-04-29 00:00:00
20110430,2011-04-30 00:00:00
20110501,2011-05-01 00:00:00
20110502,2011-05-02 00:00:00
20110503,2011-05-03 00:00:00
20110504,2011-05-04 00:00:00
20110505,2011-05-05 00:00:00
20110506,2011-05-06 00:00:00
20110507,2011-05-07 00:00:00
20110508,2011-05-08 00:00:00
20110509,2011-05-09 00:00:00
20110510,2011-05-10 00:00:00
20110511,2011-05-11 00:00:00
20110512,2011-05-12 00:00:00
20110513,2011-05-13 00:00:00
20110514,2011-05-14 00:00:00
20110515,2011-05-15 00:00:00
20110516,2011-05-16 00:00:00
20110517,2011-05-17 00:00:00
20110518,2011-05-18 00:00:00
20110519,2011-05-19 00:00:00
20110520,2011-05-20 00:00:00
20110521,2011-05-21 00:00:00
20110522,2011-05-22 00:00:00
20110523,2011-05-23 00:00:00
20110524,2011-05-24 00:00:00
20110525,2011-05-25 00:00:00
20110526,2011-05-26 00:00:00
20110527,2011-05-27 00:00:00
20110528,2011-05-28 00:00:00
20110529,2011-05-29 00:00:00
20110530,2011-05-30 00:00:00
20110531,2011-05-31 00:00:00
20110601,2011-06-01 00:00:00
20110602,2011-06-02 00:00:00
20110603,2011-06-03 00:00:00
20110604,2011-06-04 00:00:00
20110605,2011-06-05 00:00:00
20110606,2011-06-06 00:00:00
20110607,2011-06-07 00:00:00
20110608,2011-06-08 00:00:00
20110609,2011-06-09 00:00:00
20110610,2011-06-10 00:00:00
20110611,2011-06-11 00:00:00
20110612,2011-06-12 00:00:00
20110613,2011-06-13 00:00:00
20110614,2011-06-14 00:00:00
20110615,2011-06-15 00:00:00
20110616,2011-06-16 00:00:00
20110617,2011-06-17 00:00:00
20110618,2011-06-18 00:00:00
20110619,2011-06-19 00:00:00
20110620,2011-06-20 00:00:00
20110621,2011-06-21 00:00:00
20110622,2011-06-22 00:00:00
20110623,2011-06-23 00:00:00
20110624,2011-06-24 00:00:00
20110625,2011-06-25 00:00:00
20110626,2011-06-26 00:00:00
20110627,2011-06-27 00:00:00
20110628,2011-06-28 00:00:00
20110629,2011-06-29 00:00:00
20110630,2011-06-30 00:00:00
20110701,2011-07-01 00:00:00
20110702,2011-07-02 00:00:00
20110703,2011-07-03 00:00:00
20110704,2011-07-04 00:00:00
20110705,2011-07-05 00:00:00
20110706,2011-07-06 00:00:00
20110707,2011-07-07 00:00:00
20110708,2011-07-08 00:00:00
20110709,2011-07-09 00:00:00
20110710,2011-07-10 00:00:00
20110711,2011-07-11 00:00:00
20110712,2011-07-12 00:00:00
20110713,2011-07-13 00:00:00
20110714,2011-07-14 00:00:00
20110715,2011-07-15 00:00:00
20110716,2011-07-16 00:00:00
20110717,2011-07-17 00:00:00
20110718,2011-07-18 00:00:00
20110719,2011-07-19 00:00:00
20110720,2011-07-20 00:00:00
20110721,2011-07-21 00:00:00
20110722,2011-07-22 00:00:00
20110723,2011-07-23 00:00:00
20110724,2011-07-24 00:00:00
20110725,2011-07-25 00:00:00
20110726,2011-07-26 00:00:00
20110727,2011-07-27 00:00:00
20110728,2011-07-28 00:00:00
20110729,2011-07-29 00:00:00
20110730,2011-07-30 00:00:00
20110731,2011-07-31 00:00:00
20110801,2011-08-01 00:00:00
20110802,2011-08-02 00:00:00
20110803,2011-08-03 00:00:00
20110804,2011-08-04 00:00:00
20110805,2011-08-05 00:00:00
20110806,2011-08-06 00:00:00
20110807,2011-08-07 00:00:00
20110808,2011-08-08 00:00:00
20110809,2011-08-09 00:00:00
20110810,2011-08-10 00:00:00
20110811,2011-08-11 00:00:00
20110812,2011-08-12 00:00:00
20110813,2011-08-13 00:00:00
20110814,2011-08-14 00:00:00
20110815,2011-08-15 00:00:00
20110816,2011-08-16 00:00:00
20110817,2011-08-17 00:00:00
20110818,2011-08-18 00:00:00
20110819,2011-08-19 00:00:00
20110820,2011-08-20 00:00:00
20110821,2011-08-21 00:00:00
20110822,2011-08-22 00:00:00
20110823,2011-08-23 00:00:00
20110824,2011-08-24 00:00:00
20110825,2011-08-25 00:00:00
20110826,2011-08-26 00:00:00
20110827,2011-08-27 00:00:00
20110828,2011-08-28 00:00:00
20110829,2011-08-29 00:00:00
20110830,2011-08-30 00:00:00
20110831,2011-08-31 00:00:00
20110901,2011-09-01 00:00:00
20110902,2011-09-02 00:00:00
20110903,2011-09-03 00:00:00
20110904,2011-09-04 00:00:00
20110905,2011-09-05 00:00:00
20110906,2011-09-06 00:00:00
20110907,2011-09-07 00:00:00
20110908,2011-09-08 00:00:00
20110909,2011-09-09 00:00:00
20110910,2011-09-10 00:00:00
20110911,2011-09-11 00:00:00
20110912,2011-09-12 00:00:00
20110913,2011-09-13 00:00:00
20110914,2011-09-14 00:00:00
20110915,2011-09-15 00:00:00
20110916,2011-09-16 00:00:00
20110917,2011-09-17 00:00:00
20110918,2011-09-18 00:00:00
20110919,2011-09-19 00:00:00
20110920,2011-09-20 00:00:00
20110921,2011-09-21 00:00:00
20110922,2011-09-22 00:00:00
20110923,2011-09-23 00:00:00
20110924,2011-09-24 00:00:00
20110925,2011-09-25 00:00:00
20110926,2011-09-26 00:00:00
20110927,2011-09-27 00:00:00
20110928,2011-09-28 00:00:00
20110929,2011-09-29 00:00:00
20110930,2011-09-30 00:00:00
20111001,2011-10-01 00:00:00
